CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
1245,Male,53,147,1
1246,Female,35,81,41
1247,Female,26,37,31
1248,Female,46,88,36
1249,Female,67,19,73
1250,Female,31,96,54
1251,Male,42,39,87
1252,Female,32,22,31
1253,Female,23,16,29
1254,Female,59,36,85
1255,Male,46,86,3
1256,Female,32,101,58
1257,Female,46,86,90
1258,Male,21,82,61
1259,Female,35,78,6
1260,Male,67,108,20
1261,Male,66,33,61
1262,Male,61,142,46
1263,Male,56,101,13
1264,Male,33,96,23
1265,Female,28,101,79
1266,Male,31,111,31
1267,Male,20,66,4
1268,Female,68,96,75
1269,Male,67,111,66
1270,Female,59,149,16
1271,Female,55,129,31
1272,Female,62,106,48
1273,Male,59,15,43
1274,Male,35,77,4
1275,Male,37,33,62
1276,Female,65,45,48
1277,Male,42,91,28
1278,Male,55,135,16
1279,Male,30,38,89
1280,Female,21,83,77
1281,Female,31,73,69
1282,Male,50,128,30
1283,Male,45,115,65
1284,Male,69,26,69
1285,Male,54,133,14
1286,Female,25,111,75
1287,Female,61,71,34
1288,Female,51,56,56
1289,Female,61,112,29
1290,Male,22,45,82
1291,Male,22,16,79
1292,Male,48,46,25
1293,Female,62,119,94
1294,Male,26,89,66
1295,Female,59,119,40
1296,Female,49,141,91
1297,Male,50,23,15
1298,Male,20,29,32
1299,Male,47,111,20
1300,Female,67,119,53
1301,Male,29,77,78
1302,Female,46,35,91
1303,Male,20,19,67
1304,Female,43,139,49
1305,Female,47,99,67
1306,Male,26,127,77
1307,Female,43,94,89
1308,Female,19,130,82
1309,Male,20,111,1
1310,Female,63,35,39
1311,Male,21,94,61
1312,Female,42,53,55
1313,Male,68,135,69
1314,Male,30,138,2
1315,Female,56,20,94
1316,Female,61,70,17
1317,Female,52,63,29
1318,Female,40,106,4
1319,Female,26,143,73
1320,Male,19,79,64
1321,Female,58,42,85
1322,Male,61,114,43
1323,Male,48,86,76
1324,Female,61,79,12
1325,Male,64,65,50
1326,Male,19,63,68
1327,Male,49,88,61
1328,Male,35,26,92
1329,Female,30,118,73
1330,Male,63,95,51
1331,Female,22,141,96
1332,Female,59,28,77
1333,Male,61,48,98
1334,Female,27,62,83
1335,Female,60,75,78
1336,Female,42,49,5
1337,Male,51,133,91
1338,Female,54,79,28
1339,Female,47,73,90
1340,Female,24,50,10
1341,Male,23,56,88
1342,Female,20,83,81
1343,Male,30,121,52
1344,Male,20,53,80
1345,Male,43,83,17
1346,Male,41,26,65
1347,Male,23,97,21
1348,Male,60,50,54
1349,Female,66,140,49
1350,Male,59,77,22
1351,Female,29,90,69
1352,Female,66,96,64
1353,Male,53,65,36
1354,Female,19,57,21
1355,Female,28,48,56
1356,Female,56,111,73
1357,Female,51,63,91
1358,Male,43,139,48
1359,Female,35,71,76
1360,Male,38,107,18
1361,Female,53,123,99
1362,Female,57,19,15
1363,Male,69,38,44
1364,Female,63,73,94
1365,Female,61,52,45
1366,Female,39,24,97
1367,Male,47,140,36
1368,Female,67,25,40
1369,Male,60,38,51
1370,Female,47,102,30
1371,Male,25,128,26
1372,Male,51,35,85
1373,Female,64,24,31
1374,Female,26,148,56
1375,Male,68,80,61
1376,Male,37,136,17
1377,Female,57,146,81
1378,Male,42,37,98
1379,Female,36,27,24
1380,Female,22,30,97
1381,Female,28,55,4
1382,Female,32,15,9
1383,Male,25,125,2
1384,Female,36,26,35
1385,Male,40,133,38
1386,Female,44,34,45
1387,Male,57,50,15
1388,Female,49,93,42
1389,Male,43,122,3
1390,Male,44,110,31
1391,Female,36,73,52
1392,Female,67,34,41
1393,Female,59,140,57
1394,Female,46,111,42
1395,Male,56,76,53
1396,Female,58,145,56
1397,Male,50,107,87
1398,Male,36,105,76
1399,Female,54,147,72
1400,Male,36,137,53
1401,Male,50,100,85
1402,Male,64,132,85
1403,Male,33,40,32
1404,Female,40,132,81
1405,Female,24,15,54
1406,Female,43,21,37
1407,Female,49,90,88
1408,Male,29,101,8
1409,Male,25,108,82
1410,Female,22,75,11
1411,Female,59,43,54
1412,Female,45,109,60
1413,Male,22,32,10
1414,Female,66,55,90
1415,Female,43,146,70
1416,Female,22,55,81
1417,Male,39,137,87
1418,Male,32,36,42
1419,Male,30,94,37
1420,Male,45,144,92
1421,Male,50,50,80
1422,Male,60,34,76
1423,Male,40,81,58
1424,Male,50,134,85
1425,Female,60,69,59
1426,Female,35,80,24
1427,Male,67,40,28
1428,Male,47,144,37
1429,Female,43,70,21
1430,Male,33,48,33
1431,Male,30,70,2
1432,Male,56,69,83
1433,Female,50,34,28
1434,Female,43,64,15
1435,Female,65,98,1
1436,Female,18,67,28
1437,Female,66,125,50
1438,Male,55,126,35
1439,Female,19,83,96
1440,Male,66,16,28
1441,Male,23,30,9
1442,Female,63,108,24
1443,Female,67,59,63
1444,Male,55,140,4
1445,Male,59,38,56
1446,Male,41,129,41
1447,Female,35,137,67
1448,Female,44,92,48
1449,Female,58,131,86
1450,Female,25,94,58
1451,Female,45,64,39
1452,Male,27,99,25
1453,Female,34,18,60
1454,Male,46,75,86
1455,Male,23,125,47
1456,Male,31,92,98
1457,Female,39,97,61
1458,Female,23,147,84
1459,Female,43,114,100
1460,Male,56,45,27
1461,Male,29,133,96
1462,Male,52,108,42
1463,Male,31,44,52
1464,Male,39,69,93
1465,Male,68,119,48
1466,Female,40,55,32
1467,Female,65,88,24
1468,Female,24,91,3
1469,Female,57,99,27
1470,Male,67,118,73
1471,Male,42,93,40
1472,Female,30,98,23
1473,Male,38,147,7
1474,Female,58,138,81
1475,Female,27,46,37
1476,Female,26,20,7
1477,Male,32,108,94
1478,Female,69,40,77
1479,Female,19,51,82
1480,Female,42,27,95
1481,Male,30,107,22
1482,Male,51,39,78
1483,Female,68,34,82
1484,Male,51,86,99
1485,Male,52,129,17
1486,Male,55,141,19
1487,Male,20,40,95
1488,Male,59,68,39
1489,Male,23,139,36
1490,Male,65,25,15
1491,Male,66,41,63
1492,Male,36,108,29
1493,Male,20,97,60
1494,Female,35,48,56
1495,Female,56,52,40
1496,Male,26,101,16
1497,Female,69,79,33
1498,Female,29,145,89
1499,Male,22,66,16
1500,Male,20,44,30
1501,Male,28,127,98
1502,Female,47,22,66
1503,Female,21,86,44
1504,Male,22,46,38
1505,Male,18,109,51
1506,Male,44,55,60
1507,Female,45,89,18
1508,Female,46,59,5
1509,Female,35,27,40
1510,Female,29,33,6
1511,Male,30,67,76
1512,Male,58,17,12
1513,Male,19,110,12
1514,Male,54,28,73
1515,Female,62,134,22
1516,Female,33,145,49
1517,Male,65,27,50
1518,Male,41,86,80
1519,Female,52,96,4
1520,Male,39,71,50
1521,Female,53,21,3
1522,Male,28,126,16
1523,Male,63,62,14
1524,Male,46,94,64
1525,Male,52,133,41
1526,Male,65,134,68
1527,Male,32,74,59
1528,Male,48,47,2
1529,Female,59,129,10
1530,Female,58,142,75
1531,Female,60,17,90
1532,Female,33,18,26
1533,Female,27,114,4
1534,Male,66,18,90
1535,Male,49,56,28
1536,Female,68,23,2
1537,Male,19,65,66
1538,Female,41,111,16
1539,Female,40,34,57
1540,Male,19,36,23
1541,Male,55,41,23
1542,Male,48,57,77
1543,Female,68,145,21
1544,Male,57,108,25
1545,Female,43,22,58
1546,Female,46,100,37
1547,Female,20,103,49
1548,Male,31,127,77
1549,Male,42,35,15
1550,Female,65,23,28
1551,Male,18,50,67
1552,Male,20,50,87
1553,Male,43,87,4
1554,Female,35,15,47
1555,Female,26,83,50
1556,Male,55,51,60
1557,Female,40,86,62
1558,Male,38,121,67
1559,Male,18,110,72
1560,Male,38,98,43
1561,Male,44,57,89
1562,Female,59,51,58
1563,Female,23,39,52
1564,Female,61,87,76
1565,Male,53,56,69
1566,Male,45,16,97
1567,Male,62,110,46
1568,Female,34,75,25
1569,Male,57,28,25
1570,Female,69,127,35
1571,Female,20,91,61
1572,Female,29,35,15
1573,Female,56,78,90
1574,Female,29,71,74
1575,Female,19,133,88
1576,Male,63,66,35
1577,Male,39,109,29
1578,Female,40,103,38
1579,Female,47,24,69
1580,Male,22,66,24
1581,Female,26,48,19
1582,Female,38,129,46
1583,Male,28,139,49
1584,Female,22,57,44
1585,Female,52,43,73
1586,Female,44,120,26
1587,Male,66,134,25
1588,Male,19,95,35
1589,Male,41,45,36
1590,Female,48,142,14
1591,Female,50,52,56
1592,Male,56,115,6
1593,Female,47,146,32
1594,Female,63,144,26
1595,Female,54,26,15
1596,Female,68,49,49
1597,Female,45,124,95
1598,Male,48,86,56
1599,Female,28,124,37
1600,Male,40,75,53
1601,Female,19,62,58
1602,Male,57,85,83
1603,Female,58,148,78
1604,Male,44,82,36
1605,Female,52,36,11
1606,Male,19,46,27
1607,Female,56,137,2
1608,Male,54,36,22
1609,Female,38,124,66
1610,Male,22,29,84
1611,Male,69,138,17
1612,Female,62,58,4
1613,Female,38,129,14
1614,Male,46,23,7
1615,Female,37,48,79
1616,Male,55,87,94
1617,Male,37,59,16
1618,Male,67,86,66
1619,Female,42,72,19
1620,Male,19,129,1
1621,Male,49,33,31
1622,Female,43,30,4
1623,Female,23,89,91
1624,Female,58,120,58
1625,Female,20,88,56
1626,Male,50,32,53
1627,Male,18,57,89
1628,Male,68,64,86
1629,Male,22,17,43
1630,Female,30,73,74
1631,Male,36,42,97
1632,Male,29,60,49
1633,Female,65,78,60
1634,Male,42,84,94
1635,Male,68,61,94
1636,Male,52,149,16
1637,Male,29,120,73
1638,Male,47,95,81
1639,Male,22,65,99
1640,Female,51,43,60
1641,Female,39,127,47
1642,Male,56,142,15
1643,Male,30,104,63
1644,Female,64,39,28
1645,Male,20,55,20
1646,Male,37,83,97
1647,Male,48,18,63
1648,Female,22,119,33
1649,Male,41,45,36
1650,Female,57,145,13
1651,Male,50,131,62
1652,Female,25,104,68
1653,Female,41,80,23
1654,Male,67,102,72
1655,Female,37,38,13
1656,Male,33,113,88
1657,Female,67,119,40
1658,Male,69,33,30
1659,Male,29,80,94
1660,Female,30,74,25
1661,Male,62,129,97
1662,Male,59,29,73
1663,Female,56,99,26
1664,Male,42,102,24
1665,Male,63,21,97
1666,Female,49,20,39
1667,Female,41,139,89
1668,Male,65,47,79
1669,Male,64,72,61
1670,Female,61,124,49
1671,Female,26,56,41
1672,Male,57,108,70
1673,Female,67,143,20
1674,Male,40,93,44
1675,Male,67,109,16
1676,Male,30,125,21
1677,Male,49,111,15
1678,Male,67,133,39
1679,Female,32,83,42
1680,Female,53,147,61
1681,Female,66,66,4
1682,Female,22,136,24
1683,Male,39,43,3
1684,Male,33,118,1
1685,Male,58,15,94
1686,Male,27,43,13
1687,Female,41,83,54
1688,Male,35,67,82
1689,Male,66,138,40
1690,Female,35,102,11
1691,Female,24,97,42
1692,Female,21,26,93
1693,Female,43,66,4
1694,Male,22,143,25
1695,Male,33,149,100
1696,Female,52,141,36
1697,Male,43,85,64
1698,Male,35,31,44
1699,Male,46,17,40
1700,Female,40,43,92
1701,Male,31,36,45
1702,Female,32,68,8
1703,Male,66,121,85
1704,Male,50,83,35
1705,Male,42,134,44
1706,Female,38,61,18
1707,Male,34,34,47
1708,Female,40,35,25
1709,Female,60,15,41
1710,Female,34,31,5
1711,Male,31,65,64
1712,Male,46,28,62
1713,Male,37,73,72
1714,Male,47,97,87
1715,Female,36,64,3
1716,Female,56,138,37
1717,Female,30,48,95
1718,Male,35,20,93
1719,Female,40,123,41
1720,Male,63,63,20
1721,Female,50,20,67
1722,Male,56,131,87
1723,Male,57,132,40
1724,Female,35,21,85
1725,Female,26,111,77
1726,Female,50,132,8
1727,Female,49,143,5
1728,Male,34,41,25
1729,Female,36,130,39
1730,Female,44,145,37
1731,Female,23,72,5
1732,Male,52,103,8
1733,Male,54,111,4
1734,Female,51,31,41
1735,Male,37,115,60
1736,Female,42,43,54
1737,Male,21,116,22
1738,Male,27,137,78
1739,Male,27,68,19
1740,Male,41,41,77
1741,Female,38,116,99
1742,Female,28,131,68
1743,Female,44,118,33
1744,Male,33,59,22
1745,Female,43,128,65
1746,Female,47,101,11
1747,Female,66,45,16
1748,Male,33,51,68
1749,Male,24,50,93
1750,Male,33,133,44
1751,Female,52,19,88
1752,Female,33,66,9
1753,Female,57,63,72
1754,Male,29,20,78
1755,Male,52,137,79
1756,Female,66,132,62
1757,Male,38,37,86
1758,Male,67,124,15
1759,Male,60,58,6
1760,Male,53,55,1
1761,Female,65,64,20
1762,Male,34,66,36
1763,Male,49,84,2
1764,Male,58,123,70
1765,Male,23,132,2
1766,Female,41,123,3
1767,Female,44,109,7
1768,Male,37,58,84
1769,Male,42,81,64
1770,Male,19,81,41
1771,Male,26,32,54
1772,Male,45,74,41
1773,Male,55,88,5
1774,Female,20,63,89
1775,Male,37,29,82
1776,Female,23,87,63
1777,Female,56,62,1
1778,Male,50,86,25
1779,Female,18,127,81
1780,Female,54,143,46
1781,Female,23,149,15
1782,Female,62,67,69
1783,Female,51,32,17
1784,Female,64,26,21
1785,Male,32,62,53
1786,Female,62,44,55
1787,Female,43,111,87
1788,Female,31,21,10
1789,Male,24,106,81
1790,Female,63,127,57
1791,Male,48,17,65
1792,Female,41,121,37
1793,Male,48,77,7
1794,Male,46,148,76
1795,Female,59,116,40
1796,Female,49,29,50
1797,Male,34,105,1
1798,Female,31,95,20
1799,Male,57,75,31
1800,Male,53,134,68
1801,Male,65,75,90
1802,Male,41,67,12
1803,Male,62,40,22
1804,Female,44,129,1
1805,Male,42,54,1
1806,Male,49,102,3
1807,Female,69,130,76
1808,Male,35,35,21
1809,Female,63,57,13
1810,Female,35,35,61
1811,Female,54,145,13
1812,Male,43,45,82
1813,Male,26,41,33
1814,Male,52,87,6
1815,Female,25,111,25
1816,Male,37,104,23
1817,Female,59,58,88
1818,Male,39,57,26
1819,Female,36,45,4
1820,Male,47,131,35
1821,Male,45,90,75
1822,Male,52,48,100
1823,Female,60,94,25
1824,Female,28,18,20
1825,Male,48,86,1
1826,Male,66,112,94
1827,Female,65,124,68
1828,Female,56,42,23
1829,Female,53,144,99
1830,Male,47,31,22
1831,Female,40,72,95
1832,Male,36,141,62
1833,Female,29,23,1
1834,Male,32,45,59
1835,Female,48,102,68
1836,Female,60,76,19
1837,Female,54,33,30
1838,Female,54,95,1
1839,Female,32,121,48
1840,Male,46,69,19
1841,Female,67,126,52
1842,Female,60,137,85
1843,Female,43,79,22
1844,Male,61,138,50
1845,Female,19,17,66
1846,Male,37,35,6
1847,Female,32,51,64
1848,Female,69,29,21
1849,Male,21,101,97
1850,Female,39,134,19
1851,Male,67,58,91
1852,Male,55,53,37
1853,Female,40,147,63
1854,Male,43,39,29
1855,Female,68,70,60
1856,Female,28,135,92
1857,Male,45,104,34
1858,Male,19,78,1
1859,Male,25,103,48
1860,Male,46,126,89
1861,Female,28,90,21
1862,Female,54,24,34
1863,Male,35,76,26
1864,Female,67,104,36
1865,Female,31,74,99
1866,Female,27,121,23
1867,Female,52,52,81
1868,Male,26,148,47
1869,Male,52,61,76
1870,Female,28,147,44
1871,Male,61,92,20
1872,Male,29,67,27
1873,Male,20,76,61
1874,Female,56,37,37
1875,Female,31,58,84
1876,Female,45,66,52
1877,Male,28,60,75
1878,Female,56,98,92
1879,Female,42,61,62
1880,Male,38,105,66
1881,Female,27,66,24
1882,Female,60,38,80
1883,Male,32,103,12
1884,Male,36,78,16
1885,Male,65,133,36
1886,Female,39,78,2
1887,Female,38,100,89
1888,Female,69,70,62
1889,Male,61,73,64
1890,Male,49,147,29
1891,Female,67,139,92
1892,Female,40,61,74
1893,Male,30,135,87
1894,Male,22,116,96
1895,Male,21,58,31
1896,Male,45,29,83
1897,Female,31,119,15
1898,Male,25,65,55
1899,Female,26,67,33
1900,Female,68,48,81
1901,Female,52,138,52
1902,Male,54,91,100
1903,Male,38,137,20
1904,Male,35,84,73
1905,Male,50,35,38
1906,Female,25,122,3
1907,Male,68,122,54
1908,Male,66,149,66
1909,Female,34,104,18
1910,Male,60,93,87
1911,Female,48,56,83
1912,Female,51,66,7
1913,Female,23,116,35
1914,Female,39,119,84
1915,Female,31,93,84
1916,Female,20,126,83
1917,Female,29,118,80
1918,Female,53,30,85
1919,Male,29,110,93
1920,Male,62,51,60
1921,Male,19,60,24
1922,Male,19,16,93
1923,Female,32,133,95
1924,Male,40,101,39
1925,Female,46,108,12
1926,Male,34,17,94
1927,Male,49,125,53
1928,Male,24,15,64
1929,Female,47,119,4
1930,Male,45,36,94
1931,Female,31,148,5
1932,Female,61,79,16
1933,Male,47,35,27
1934,Male,34,18,4
1935,Male,49,145,72
1936,Female,63,127,48
1937,Male,23,44,8
1938,Female,68,45,81
1939,Female,41,34,46
1940,Male,23,68,44
1941,Male,44,140,67
1942,Female,35,29,91
1943,Female,41,71,52
1944,Female,54,93,34
1945,Male,41,28,62
1946,Female,55,105,21
1947,Male,51,28,24
1948,Female,57,113,44
1949,Female,64,47,41
1950,Male,32,15,29
1951,Female,28,48,6
1952,Male,39,33,56
1953,Male,41,18,14
1954,Female,18,91,50
1955,Male,35,72,78
1956,Male,61,117,52
1957,Female,29,81,88
1958,Male,60,130,77
1959,Male,45,134,1
1960,Male,57,36,12
1961,Female,24,126,24
1962,Male,40,89,37
1963,Female,38,46,84
1964,Female,51,81,70
1965,Male,28,18,76
1966,Male,39,44,85
1967,Male,59,27,3
1968,Female,52,35,27
1969,Male,69,55,53
1970,Male,46,135,100
1971,Male,59,33,17
1972,Male,45,62,15
1973,Male,35,100,39
1974,Female,31,77,4
1975,Female,35,51,17
1976,Male,45,45,11
1977,Male,41,88,12
1978,Male,25,121,32
1979,Male,59,117,27
1980,Female,62,124,44
1981,Male,25,34,43
1982,Female,21,100,91
1983,Female,44,58,49
1984,Male,53,96,93
1985,Female,22,78,73
1986,Female,50,136,43
1987,Female,66,101,3
1988,Female,51,79,29
1989,Male,47,69,85
1990,Male,25,88,35
1991,Female,56,131,48
1992,Male,64,143,74
1993,Male,43,109,87
1994,Male,54,113,39
1995,Male,51,126,89
1996,Male,24,66,24
1997,Female,57,47,20
1998,Male,45,18,15
1999,Male,56,101,85
2000,Male,56,89,76
2001,Male,45,23,18
2002,Female,31,78,60
2003,Female,67,44,87
2004,Female,55,147,93
2005,Female,21,90,41
2006,Male,59,143,100
2007,Female,35,29,69
2008,Male,61,103,90
2009,Male,65,142,75
2010,Male,42,40,11
2011,Male,24,75,56
2012,Male,55,137,18
2013,Female,45,81,12
2014,Female,22,40,16
2015,Female,20,97,27
2016,Female,61,122,100
2017,Male,48,125,17
2018,Female,64,74,85
2019,Male,59,53,31
2020,Female,37,137,35
2021,Male,36,50,27
2022,Male,65,35,87
2023,Female,28,132,32
2024,Male,57,62,17
2025,Male,20,40,11
2026,Female,40,50,1
2027,Male,24,142,92
2028,Female,40,29,82
2029,Female,24,93,49
2030,Female,63,148,41
2031,Male,51,42,20
2032,Male,59,134,71
2033,Male,36,102,37
2034,Female,26,45,16
2035,Male,65,61,39
2036,Female,68,48,45
2037,Female,35,16,64
2038,Male,58,120,47
2039,Female,65,108,23
2040,Male,62,86,32
2041,Male,59,66,49
2042,Male,42,149,81
2043,Male,69,104,19
2044,Male,31,106,98
2045,Female,61,92,78
2046,Female,42,139,67
2047,Female,36,145,39
2048,Male,56,64,89
2049,Male,32,107,60
2050,Male,33,138,11
2051,Female,44,68,49
2052,Male,57,148,15
2053,Female,27,92,83
2054,Female,21,92,61
2055,Male,68,34,43
2056,Male,36,105,15
2057,Female,45,113,79
2058,Male,38,70,79
2059,Female,64,16,73
2060,Male,31,119,5
2061,Male,50,126,83
2062,Female,65,38,88
2063,Male,27,123,29
2064,Female,36,82,62
2065,Male,47,128,60
2066,Female,39,98,69
2067,Female,20,63,22
2068,Male,54,46,13
2069,Female,58,75,50
2070,Male,35,143,47
2071,Male,28,116,29
2072,Male,65,49,80
2073,Female,19,65,100
2074,Female,29,59,17
2075,Male,23,91,20
2076,Male,60,127,78
2077,Female,57,79,6
2078,Male,61,28,22
2079,Male,46,107,9
2080,Female,47,145,32
2081,Male,19,38,88
2082,Female,26,79,33
2083,Male,64,27,77
2084,Female,19,114,99
2085,Male,46,113,70
2086,Male,50,69,49
2087,Female,27,77,30
2088,Male,51,85,16
2089,Female,61,113,65
2090,Male,25,80,82
2091,Female,54,93,86
2092,Female,50,87,90
2093,Female,64,61,14
2094,Female,23,95,56
2095,Male,61,140,37
2096,Male,57,66,49
2097,Female,62,37,78
2098,Female,36,35,90
2099,Female,49,78,50
2100,Male,44,86,36
2101,Male,18,144,52
2102,Male,60,83,23
2103,Male,69,82,66
2104,Female,50,142,71
2105,Female,57,121,45
2106,Female,49,123,86
2107,Male,22,86,28
2108,Male,34,117,20
2109,Male,25,79,49
2110,Female,59,148,57
2111,Female,51,126,82
2112,Male,26,93,88
2113,Female,40,140,97
2114,Male,52,135,59
2115,Male,67,101,26
2116,Female,24,62,19
2117,Male,32,102,13
2118,Female,37,82,74
2119,Male,67,115,62
2120,Female,42,31,14
2121,Female,20,52,73
2122,Female,63,68,11
2123,Male,41,148,67
2124,Male,51,148,12
2125,Female,63,66,35
2126,Female,39,29,39
2127,Male,28,82,32
2128,Male,65,126,14
2129,Male,25,118,65
2130,Female,56,21,27
2131,Male,60,65,60
2132,Male,52,72,43
2133,Female,66,123,65
2134,Male,63,125,55
2135,Male,55,45,93
2136,Male,25,106,88
2137,Female,54,120,81
2138,Female,44,27,35
2139,Female,45,133,95
2140,Female,57,129,32
2141,Female,51,71,19
2142,Female,49,140,95
2143,Female,32,68,39
2144,Male,61,147,20
2145,Male,34,33,28
2146,Female,50,91,3
2147,Male,64,83,32
2148,Male,63,58,86
2149,Female,69,52,58
2150,Male,33,76,54
2151,Male,46,36,42
2152,Male,26,87,15
2153,Male,50,139,83
2154,Male,66,19,62
2155,Female,46,68,31
2156,Female,30,100,61
2157,Female,38,17,26
2158,Male,38,52,69
2159,Female,22,87,57
2160,Male,27,52,20
2161,Male,23,139,66
2162,Male,68,84,21
2163,Male,30,79,60
2164,Female,18,39,63
2165,Female,37,30,51
2166,Male,64,29,100
2167,Female,63,145,92
2168,Male,25,51,84
2169,Female,27,139,39
2170,Female,26,127,100
2171,Male,66,15,11
2172,Female,58,85,57
2173,Male,20,117,3
2174,Female,28,33,37
2175,Male,29,66,84
2176,Male,27,132,96
2177,Female,42,121,25
2178,Female,66,69,21
2179,Male,66,28,80
2180,Female,42,27,42
2181,Female,28,98,1
2182,Male,53,104,23
2183,Male,56,41,24
2184,Female,43,103,47
2185,Male,31,55,89
2186,Male,56,62,7
2187,Male,57,26,38
2188,Female,18,20,47
2189,Female,21,55,35
2190,Male,47,20,78
2191,Female,29,144,62
2192,Male,52,29,73
2193,Female,30,30,3
2194,Male,69,99,20
2195,Male,48,24,97
2196,Female,55,33,44
2197,Male,60,82,32
2198,Female,40,56,100
2199,Female,21,98,26
2200,Male,69,148,48
2201,Male,33,67,5
2202,Female,24,112,59
2203,Male,39,56,61
2204,Male,46,44,49
2205,Male,28,23,30
2206,Male,50,48,17
2207,Male,46,102,70
2208,Female,56,64,58
2209,Female,29,90,63
2210,Male,24,60,61
2211,Male,56,60,63
2212,Male,59,140,15
2213,Female,65,31,1
2214,Male,43,80,13
2215,Female,57,118,48
2216,Female,26,19,34
2217,Female,58,137,30
2218,Male,51,139,19
2219,Female,62,126,64
2220,Male,30,30,66
2221,Female,53,95,57
2222,Male,42,105,44
2223,Female,41,149,12
2224,Male,61,86,40
2225,Female,34,110,24
2226,Male,19,125,11
2227,Male,30,96,66
2228,Male,48,52,1
2229,Male,46,68,58
2230,Female,67,90,28
2231,Female,45,29,68
2232,Male,44,130,94
2233,Female,32,23,59
2234,Male,48,22,71
2235,Male,57,124,22
2236,Female,32,65,90
2237,Male,50,45,29
2238,Male,37,116,89
2239,Female,59,17,74
2240,Male,29,113,84
2241,Male,54,97,78
2242,Male,26,57,97
2243,Male,40,43,69
2244,Female,25,24,45
2245,Female,49,60,70
2246,Female,65,44,86
2247,Male,31,108,17
2248,Male,44,46,79
2249,Female,42,61,39
2250,Male,30,102,40
2251,Male,38,77,28
2252,Male,62,145,2
2253,Male,48,37,82
2254,Female,54,88,27
2255,Female,65,64,21
2256,Female,60,138,87
2257,Male,22,27,7
2258,Female,30,140,61
2259,Female,45,43,52
2260,Male,60,135,48
2261,Male,42,104,19
2262,Female,68,147,73
2263,Female,52,92,12
2264,Female,64,123,94
2265,Female,56,28,71
2266,Male,24,62,2
2267,Female,55,38,17
2268,Female,49,93,75
2269,Male,20,65,76
2270,Female,62,17,3
2271,Male,56,142,21
2272,Male,54,133,78
